lote_num,tiempo_inicio,tiempo_ciclo,tiempo_total_fab,defectos_espesor_irregular,defectos_burbujas,defectos_rebabas_mal_cortadas,defectos_deformaciones,defectos_rosca_no_funcional,defectos_roturas,defectos_volumen_incorrecto,defectos_espesor_incorrecto,defectos_totales_lote,fallos_acum_extrusora,fallos_acum_molde,fallos_acum_limpieza,fallos_acum_cuchilla,pct_petr,temp_fundido,uniformidad_calentamiento,tasa_enfriamiento,temp_ambiente
16567,568773.2700180549,33.46776626014616,568806.737784315,2,0,0,2,0,0,2,0,6,0,0,2,14,0,270,1.1669521860310008,1.0050847794194941,37.476608880716206
16568,568806.737784315,31.0,568837.737784315,3,0,0,0,0,0,2,1,6,0,0,2,14,50,280,1.1838056544072804,1.110390669854476,21.1068155958572
16569,568837.737784315,32.417034391197376,568870.1548187062,2,0,0,0,0,0,2,2,6,0,0,2,14,20,260,1.1357814250418916,1.0175517648250587,32.10418423377331
16570,568870.1548187062,31.0,568901.1548187062,2,0,0,1,0,0,3,0,6,0,0,2,14,50,250,0.965146002321172,1.0396151529637423,19.039484566670843
16571,568901.1548187062,31.177120887325145,568932.3319395935,1,0,0,0,0,0,5,0,6,0,0,2,14,50,270,1.1055237231708193,1.037361896234859,25.00377731612774
16572,568932.3319395935,31.020218698424287,568963.352158292,1,0,0,0,0,0,3,2,6,0,0,2,14,50,260,1.1493005816773674,1.0683808983598357,26.557863016766337
16573,568963.352158292,31.654686926165596,568995.0068452181,1,0,0,1,0,0,4,0,6,0,0,2,14,0,270,0.9076039491402391,1.0080381960801332,25.92962998629376
16574,568995.0068452181,32.22086807247251,569027.2277132906,1,0,0,0,0,0,3,2,6,0,0,2,14,20,260,0.809318525029073,1.0198017598486488,30.99682131888766
16575,569027.2277132906,35.24402895057574,569062.4717422412,2,0,0,1,0,0,1,2,6,0,0,2,14,0,280,1.131422168351537,0.8911268602041531,37.101254793767424
16576,569062.4717422412,31.339350754511543,569093.8110929957,1,0,0,2,0,0,2,1,6,0,0,2,14,0,270,1.1377826374940625,1.0795336185767104,29.91494149093864
16577,569093.8110929957,34.54438474716153,569128.3554777429,1,0,0,1,0,0,2,1,5,0,0,2,14,20,250,1.0833260555963506,0.8565739196559542,29.875501374775652
16578,569128.3554777429,35.37291584757622,569163.7283935904,4,0,0,1,0,0,0,1,6,0,0,2,14,50,280,0.8805198562236305,0.8342341727292437,32.144846779624274
16579,569163.7283935904,31.56539731787052,569195.2937909083,2,0,0,1,0,0,2,1,6,0,0,2,14,20,280,0.8453472629502147,1.1158235742746136,34.412668098878186
16580,569195.2937909083,31.0,569226.2937909083,2,0,0,1,1,0,1,1,6,0,0,2,14,0,270,1.0879622669262852,1.1806557327021576,27.908973478061746
16581,569226.2937909083,32.34308484301437,569258.6368757513,0,0,0,0,0,0,4,2,6,0,0,2,14,0,270,1.1958420037985387,0.9293049986513441,23.22420997939731
16582,569258.6368757513,31.0,569289.6368757513,0,0,0,2,0,0,4,0,6,0,0,2,14,0,270,0.8478839584326929,1.0909336944314951,27.723868087997886
16583,569289.6368757513,31.287212544120848,569320.9240882954,0,0,0,0,0,0,6,0,6,0,0,2,14,0,280,0.9627359876276658,1.0713471614360275,28.84139889164748
16584,569320.9240882954,33.39213543245569,569354.3162237279,2,0,0,1,0,0,2,1,6,0,0,2,14,20,270,1.1144879295860037,0.9760721174052174,34.577141114578765
16585,569354.3162237279,31.0,569385.3162237279,0,0,0,0,1,0,4,1,6,0,0,2,14,20,260,0.9266340133406428,1.007701201692379,17.783173757455884
16586,569385.3162237279,32.583735267748125,569417.8999589956,0,0,0,1,0,0,2,2,5,0,0,2,14,50,260,0.8911364240899092,1.0538703699286989,36.17475282431617
16587,569417.8999589956,31.0,569448.8999589956,3,0,0,0,0,0,3,0,6,0,0,2,14,50,270,0.8795227598413216,1.1592768121331976,31.951911515164614
16588,569448.8999589956,31.0,569479.8999589956,0,0,0,0,0,0,3,3,6,0,0,2,14,20,260,1.1459391207559568,1.1294293560926287,11.235730268552214
16589,569479.8999589956,32.0345402470557,569511.9344992427,2,0,0,0,0,0,3,1,6,0,0,2,14,50,270,1.190890149569074,0.9206308602054121,12.665794127442375
16590,569511.9344992427,32.79429581470322,569544.7287950574,1,0,0,1,0,0,4,0,6,0,0,2,14,0,250,0.8205212678569972,0.8933327565333417,22.62029555869121
16591,569544.7287950574,34.18967640935443,569578.9184714667,1,0,0,0,1,0,2,2,6,0,0,2,14,20,250,1.1885765579034184,0.9383882574937594,35.8120063946555
16592,569578.9184714667,31.0,569609.9184714667,0,0,0,0,0,0,5,1,6,0,0,2,14,0,250,1.1224425010774866,1.176116715181506,23.981642180604876
16593,569609.9184714667,31.0,569640.9184714667,1,0,0,0,0,0,1,4,6,0,0,2,14,20,260,1.044982746201716,1.1181440362572452,12.48831731814341
16594,569640.9184714667,31.0,569671.9184714667,2,0,0,1,0,0,3,0,6,0,0,2,14,0,250,0.8807583234559041,1.1010550516001671,23.82061372976601
16595,569671.9184714667,33.3890162545722,569705.3074877213,1,0,0,1,1,0,2,1,6,0,0,2,14,20,270,1.1237560951909908,0.9506114444221239,32.27020704951748
16596,569705.3074877213,31.0,569736.3074877213,2,0,0,0,1,0,1,2,6,0,0,2,14,0,250,0.9102751317909945,1.0748379466754354,16.167729095140086
16597,569736.3074877213,33.809390687034465,569770.1168784084,0,0,1,2,0,0,2,1,6,0,0,2,14,50,270,0.9155966788521411,0.8102966728062927,19.6529566277228
16598,569770.1168784084,33.52221810328774,569803.6390965116,3,0,0,0,1,0,2,0,6,0,0,2,14,50,280,1.1852735582888851,0.8263200507455924,16.249309830658493
16599,569803.6390965116,31.553227846394293,569835.192324358,1,0,0,0,0,0,3,2,6,0,0,2,14,0,250,0.861219401207295,0.9559294347877539,15.860265728210283
16600,569835.192324358,32.92161733447574,569868.1139416925,3,0,0,2,0,0,1,0,6,0,0,2,14,50,250,1.193607123238229,0.8619688152396502,11.82537642749774
16601,569868.1139416925,33.00320550438482,569901.1171471969,3,0,0,1,0,0,2,0,6,0,0,2,14,50,280,0.8437952510024387,0.913727068351269,26.214155585086445
16602,569901.1171471969,34.200056887813844,569935.3172040847,2,0,0,1,1,0,2,0,6,0,0,2,14,20,270,1.0408898058073304,0.8146567727286752,23.091614045111527
16603,569935.3172040847,31.0,569966.3172040847,0,0,0,0,0,0,3,2,5,0,0,2,14,0,260,0.8090211347791346,1.0412866654631414,21.42335967073573
16604,569966.3172040847,31.0,569997.3172040847,0,0,0,1,0,0,1,3,5,0,0,2,14,0,260,0.8466318036200704,1.1667414297366885,30.80481408481343
16605,569997.3172040847,34.39656762208324,570031.7137717068,0,0,0,1,0,0,3,2,6,0,0,2,14,20,270,1.0366057867171141,0.9554494151713228,38.42639917944386
16606,570031.7137717068,31.211359028238803,570062.925130735,1,0,0,1,0,0,4,0,6,0,0,2,14,20,270,1.133677025671484,0.982691604778994,17.860210423756424
16607,570062.925130735,31.0,570093.925130735,2,0,0,0,0,0,4,0,6,0,0,2,14,20,280,0.9692955901145233,1.1401219868696006,23.38816975237448
16608,570093.925130735,31.0,570124.925130735,0,0,0,0,0,0,2,4,6,0,0,2,14,50,260,1.0563098598734926,1.1201720647162394,29.242673550075995
16609,570124.925130735,31.48060591891408,570156.405736654,1,0,0,2,0,0,1,2,6,0,0,2,14,0,250,1.089576420881128,1.1372606277431578,35.455458800636066
16610,570156.405736654,33.71923049248289,570190.1249671464,3,0,0,2,0,0,1,0,6,0,0,2,14,50,280,1.1123510996877726,0.8740347643840124,26.72453278493897
16611,570190.1249671464,31.0,570221.1249671464,1,0,0,1,0,0,4,0,6,0,0,2,14,50,270,0.8372764567888045,1.0532559996424853,13.16289721825896
16612,570221.1249671464,31.0,570252.1249671464,1,0,0,1,0,0,3,1,6,0,0,2,14,50,250,1.141849653502501,1.1624652067017744,23.139328194021488
16613,570252.1249671464,31.0,570283.1249671464,0,0,0,1,0,0,3,2,6,0,0,2,14,0,250,0.8041908823776757,1.0931674297786835,14.345087667361984
16614,570283.1249671464,31.665633844328113,570314.7906009908,0,0,0,1,0,0,2,2,5,0,0,2,14,20,280,1.0313030623614323,1.1014375398029004,33.980989369676394
16615,570314.7906009908,35.70851320645306,570350.4991141972,0,0,0,1,0,0,1,3,5,0,0,2,14,0,260,1.0661883647424817,0.887950985332915,39.11752237324463
16616,570350.4991141972,35.10216549329925,570385.6012796905,0,0,0,2,0,0,3,1,6,0,0,2,14,20,280,0.896895890620738,0.9251836748302757,39.44935927732005
16617,570385.6012796905,31.0,570416.6012796905,0,0,0,1,0,0,4,0,5,0,0,2,14,50,270,1.0029074432737606,1.111939220297867,24.78030269844453
16618,570416.6012796905,35.36373403680045,570451.9650137273,2,0,0,1,0,0,2,1,6,0,0,2,14,50,250,1.063624603182523,0.8860190945581696,37.23327853117151
16619,570451.9650137273,31.0,570482.9650137273,1,0,0,0,0,0,2,3,6,0,0,2,14,20,260,0.9751021307184835,1.1875284231475778,27.877198058155063
16620,570482.9650137273,32.292730277753435,570515.2577440051,2,0,0,1,1,0,1,1,6,0,0,2,14,50,270,1.0905425836605236,1.1001421485056857,37.942505970958166
16621,570515.2577440051,31.305088228196837,570546.5628322333,2,0,0,0,0,0,4,0,6,0,0,2,14,0,250,0.8933515620782831,0.9752063355772687,17.9199493710423
16622,570546.5628322333,31.0,570577.5628322333,2,0,0,0,0,0,4,0,6,0,0,2,14,50,270,1.1679965112233672,1.0502717894006866,24.371295269030654
16623,570577.5628322333,31.0,570608.5628322333,1,0,0,0,0,0,4,1,6,0,0,2,14,20,250,1.1750698035268128,1.095891244139633,27.47600407671033
16624,570608.5628322333,31.0,570639.5628322333,2,0,0,0,0,0,4,0,6,0,0,2,14,20,280,0.8611365643861078,1.153399507018399,14.870948975234187
16625,570639.5628322333,33.090693248901516,570672.6535254822,0,1,0,0,0,0,4,1,6,0,0,2,14,50,270,1.187194732498279,0.9445557366697155,29.838465300102172
16626,570672.6535254822,32.114946810295805,570704.7684722925,0,0,0,0,0,0,2,4,6,0,0,2,14,0,260,1.0678211057944456,1.070562530296225,34.53217079466955
16627,570704.7684722925,31.0,570735.7684722925,0,0,0,1,0,0,4,1,6,0,0,2,14,0,260,0.8878744942906741,1.027451732301526,14.53899900491237
16628,570735.7684722925,33.76898160588462,570769.5374538983,1,0,0,2,0,0,3,0,6,0,0,2,14,0,280,1.1174519972848989,0.8925247683319658,28.96457596614782
16629,570769.5374538983,33.268008650047705,570802.8054625484,3,0,0,1,0,0,2,0,6,0,0,2,14,20,270,1.1913647136677745,0.8410423833043275,10.525351886058424
16630,570802.8054625484,31.0,570833.8054625484,3,0,0,0,0,0,3,0,6,0,0,2,14,50,280,1.0754074290208506,1.1249171152846016,23.59600150563858
16631,570833.8054625484,32.00410324661061,570865.809565795,2,0,0,0,0,0,1,3,6,0,0,2,14,50,260,0.8047498898820443,1.1457927390086509,39.46312550207209
16632,570865.809565795,31.0,570896.809565795,0,0,0,0,0,0,2,2,4,0,0,2,14,0,260,1.054633893124869,1.1518814331162792,26.80950368538473
16633,570896.809565795,32.44334411446471,570929.2529099095,1,0,0,1,0,0,2,2,6,0,0,2,14,0,250,1.0794248804437858,1.0111940070114918,31.724650960728493
16634,570929.2529099095,31.570436923764646,570960.8233468332,3,0,0,2,0,0,1,0,6,0,0,2,14,20,250,1.1344586026658112,1.1689741026193157,38.33687727454112
16635,570960.8233468332,31.787217654520646,570992.6105644878,3,0,0,0,0,0,3,0,6,0,0,2,14,50,280,1.1706904598457881,0.9384371427956599,19.738000820517577
16636,570992.6105644878,31.0,571023.6105644878,1,0,0,0,0,0,3,1,5,0,0,2,14,0,260,0.8350877785216809,1.112632390946906,18.57141473350839
16637,571023.6105644878,31.073061615927145,571054.6836261037,0,0,0,1,0,0,3,2,6,0,0,2,14,0,260,1.0021257939983446,0.9939483771137545,19.853595430894504
16638,571054.6836261037,31.660515684867278,571086.3441417885,3,0,0,1,0,0,0,2,6,0,0,2,14,20,280,0.8987274282667971,1.0146205941687245,26.582943837373666
16639,571086.3441417885,31.19858373061288,571117.5427255192,1,0,0,1,0,0,4,0,6,0,0,2,14,50,250,1.171021214055621,1.1090307408641267,31.29905430324463
16640,571117.5427255192,31.0,571148.5427255192,0,0,0,1,0,0,2,3,6,0,0,2,14,0,260,0.8855949027210697,1.1497863060236286,26.874419127491148
16641,571148.5427255192,36.680154131143354,571185.2228796503,2,0,0,1,0,0,2,1,6,0,0,2,14,20,260,0.8821522811868646,0.8373632970903927,38.94472602156736
16642,571185.2228796503,33.7351333234692,571218.9580129738,0,0,0,3,0,0,3,0,6,0,0,2,14,20,270,0.8595671573096947,0.814380144146648,15.259860779383418
16643,571218.9580129738,33.26041575358249,571252.2184287274,1,0,0,2,0,0,3,0,6,0,0,2,14,0,280,1.0102082086579127,0.92621580248356,29.147502082111135
16644,571252.2184287274,32.3239208109444,571284.5423495383,0,0,0,0,0,0,6,0,6,0,0,2,14,0,250,1.1851674050389653,0.9587017687648386,26.056729690127682
16645,571284.5423495383,33.64746496709995,571318.1898145054,2,0,0,2,0,0,2,0,6,0,0,2,14,0,280,0.9758834487249785,0.8192543915913377,18.35199731332461
16646,571318.1898145054,32.04866497567855,571350.2384794811,2,0,0,1,0,0,2,1,6,0,0,2,14,50,270,1.096783631104016,1.0387123722109077,31.464007387045225
16647,571350.2384794811,31.0,571381.2384794811,2,0,0,0,0,0,2,2,6,0,0,2,14,50,280,1.0222878466635184,1.0357644756052697,21.130806371519448
16648,571381.2384794811,32.301462461822666,571413.5399419429,1,0,0,0,0,0,3,2,6,0,0,2,14,50,280,1.0796730420926768,1.0817340016966281,36.60089846689256
16649,571413.5399419429,31.0,571444.5399419429,2,0,0,2,0,0,2,0,6,0,0,2,14,50,270,1.118992023214247,1.0269071974264874,13.703346123752175
16650,571444.5399419429,31.94389801612124,571476.483839959,3,0,0,1,0,0,2,0,6,0,0,2,14,20,280,0.9251177434663429,0.9270777616607031,18.35486451536211
16651,571476.483839959,31.741755157359876,571508.2255951164,3,0,0,1,0,0,2,0,6,0,0,2,14,50,270,0.9512225023116515,1.016507648444457,27.350871222769747
16652,571508.2255951164,31.2974458882818,571539.5230410047,0,0,0,1,1,0,3,1,6,0,0,2,14,20,270,0.9201575119051673,1.1104727272260644,32.12639797988784
16653,571539.5230410047,32.07282202632632,571571.595863031,2,0,0,1,0,0,1,2,6,0,0,2,14,20,280,1.180934227060477,0.9179349321713377,10.790564194006244
16654,571571.595863031,32.90985681756865,571604.5057198486,4,0,0,1,0,0,0,1,6,0,0,2,14,50,280,1.0824352905058168,1.0722481277554095,39.543100986449126
16655,571604.5057198486,31.597831376711838,571636.1035512253,2,0,0,0,0,0,3,1,6,0,0,2,14,20,250,1.171938457515783,0.952544897699151,15.1722262988735
16656,571636.1035512253,34.18858729721978,571670.2921385225,2,0,0,2,0,0,2,0,6,0,0,2,14,0,280,1.1059823204758317,0.8819860561218998,30.42183839928479
16657,571670.2921385225,34.30273876490537,571704.5948772874,1,0,0,1,0,0,4,0,6,0,0,2,14,20,270,1.1396896301582655,0.9359516863944485,36.21647072872957
16658,571704.5948772874,31.0,571735.5948772874,3,0,0,1,0,0,1,1,6,0,0,2,14,20,280,0.8625749116850904,1.0758947978143105,22.152503563623387
16659,571735.5948772874,32.5854328594869,571768.1803101469,1,0,0,3,0,0,0,2,6,0,0,2,14,20,250,0.903438302737281,0.8832990545211589,11.57626662976486
16660,571768.1803101469,34.30167367006652,571802.481983817,1,0,0,0,0,1,4,0,6,0,0,2,14,50,280,1.150638938027458,0.9790646211232674,39.900288324501474
16661,571802.481983817,32.42095947719645,571834.9029432941,0,0,0,1,1,0,3,0,5,0,0,2,14,20,250,1.0790399414578578,1.0250825614997294,32.77543032347674
16662,571834.9029432941,31.0,571865.9029432941,2,0,0,0,0,0,2,1,5,0,0,2,14,20,250,0.9457895015712426,1.0477357982995006,18.689640219352952
16663,571865.9029432941,34.4366078277817,571900.3395511219,0,0,0,3,0,0,2,0,5,0,0,2,14,0,260,1.1001133513847874,0.8051280542122402,23.44730164316702
16664,571900.3395511219,31.0,571931.3395511219,1,0,0,2,1,0,1,1,6,0,0,2,14,0,280,1.0714161581283521,1.1929278468968196,22.24821500805904
16665,571931.3395511219,31.0,571962.3395511219,0,0,0,2,0,0,3,1,6,0,0,2,14,50,260,0.8110609743185361,1.0180953755914088,20.427710357432993
16666,571962.3395511219,31.0,571993.3395511219,0,0,0,1,0,0,3,1,5,0,0,2,14,20,270,1.0802117986850648,1.119285638623412,13.440375897868037
16667,571993.3395511219,33.924565309425816,572027.2641164314,2,1,0,2,0,0,1,0,6,0,0,2,14,0,270,0.9365223728195178,0.9475704536177456,35.146835235665506
16668,572027.2641164314,33.788280253414996,572061.0523966848,1,0,0,2,0,0,1,2,6,0,0,2,14,20,280,0.9607853190630767,0.9393802738798495,33.61822226495667
16669,572061.0523966848,31.864102328079753,572092.9164990128,2,0,0,0,0,0,3,1,6,0,0,2,14,0,250,0.8948452228552163,1.0606439609053306,32.050750770720626
16670,572092.9164990128,33.529792344314046,572126.4462913572,1,0,0,2,0,0,3,0,6,0,0,2,14,0,250,1.0892200387482696,0.9165192217287221,29.888491319731315
16671,572126.4462913572,33.2971798091894,572159.7434711664,2,0,0,1,0,1,2,0,6,0,0,2,14,50,250,0.9382421824845273,0.9155078499623623,28.321226529694624
16672,572159.7434711664,33.323776340228505,572193.0672475066,0,0,0,2,0,0,2,2,6,0,0,2,14,0,250,0.9737168088163294,0.964637918621309,33.152087212108576
16673,572193.0672475066,32.56078937614802,572225.6280368827,0,0,0,0,1,0,5,0,6,0,0,2,14,20,250,0.8838202282387102,1.0258908029253395,33.74284317145127
16674,572225.6280368827,33.525300130597316,572259.1533370133,0,0,0,2,0,0,3,1,6,0,0,2,14,50,270,0.8121891155691692,0.8261447193559384,13.332650706696185
16675,572259.1533370133,31.0,572290.1533370133,2,0,0,1,0,0,1,2,6,0,0,2,14,50,270,0.9857984845567228,1.0984858275646008,25.96306147349036
16676,572290.1533370133,34.4454010570189,572324.5987380703,1,0,0,2,0,0,3,0,6,0,0,2,14,0,280,0.9442414360015406,0.9012673675802211,33.79580322437573
16677,572324.5987380703,34.32014003780205,572358.9188781081,1,0,0,2,0,0,2,1,6,0,0,2,14,20,250,1.0330433169500246,0.8748937426266739,30.471109895611015
16678,572358.9188781081,32.45606206986122,572391.374940178,5,0,0,0,0,0,1,0,6,0,0,2,14,50,280,1.1947152340633913,1.0139990393250158,32.052050019218484
16679,572391.374940178,31.0,572422.374940178,0,0,0,1,0,0,5,0,6,0,0,2,14,20,250,0.8833305260124305,1.1513938347477877,10.587503471391473
16680,572422.374940178,34.866670956253074,572457.2416111343,0,0,0,0,1,0,2,2,5,0,0,2,14,20,260,0.8851881787893657,0.8789221085994224,33.95115572324934
16681,572457.2416111343,32.66497231496032,572489.9065834492,1,0,0,1,1,0,2,1,6,0,0,2,14,0,270,0.9754019164823056,1.0360030313703812,35.23599591807462
16682,572489.9065834492,35.39480396802537,572525.3013874172,1,0,0,0,0,0,1,4,6,0,0,2,14,20,260,1.0871803292674338,0.8029165201093943,28.839935418330167
16683,572525.3013874172,31.152997126919217,572556.4543845442,0,0,0,0,2,0,3,1,6,0,0,2,14,20,270,1.0278832230550994,0.9874107493590918,17.563482830322855
16684,572556.4543845442,32.76795289176516,572589.2223374359,0,0,0,2,1,0,3,0,6,0,0,2,14,20,260,0.9014223205699053,0.8715892692532514,19.371416110170014
16685,572589.2223374359,31.0,572620.2223374359,0,1,0,1,0,0,4,0,6,0,0,2,14,20,250,1.0722325436293803,1.088126002494878,28.04439424847214
16686,572620.2223374359,32.02449731947854,572652.2468347554,0,0,0,2,0,0,3,1,6,0,0,2,14,0,270,1.1749520446611519,1.0504956162322219,32.294661121644985
16687,572652.2468347554,31.038068708148785,572683.2849034636,1,0,0,0,0,0,5,0,6,0,0,2,14,20,280,0.8522156928579161,1.019892672916007,22.26053521391392
16688,572683.2849034636,34.8699374308344,572718.1548408944,3,0,0,2,0,0,1,0,6,0,0,2,14,50,280,0.9913678295611951,0.8545366229372392,31.513839408605364
16689,572718.1548408944,35.4487632305827,572753.603604125,2,0,0,1,0,0,2,1,6,0,0,2,14,0,250,1.1223025636981077,0.8186889286674436,30.889459183550585
16690,572753.603604125,33.937291560694575,572787.5408956857,0,0,0,1,0,0,1,4,6,0,0,2,14,0,260,0.9760565674378476,0.9445384696042654,34.94698031564526
16691,572787.5408956857,32.149891701410525,572819.6907873871,1,0,0,1,0,0,2,2,6,0,0,2,14,20,260,0.8195196411202461,1.0352441506656902,31.85122433230418
16692,572819.6907873871,32.27237966423854,572851.9631670513,1,0,1,1,0,0,2,1,6,0,0,2,14,50,270,0.8477852584542578,0.904133268001637,14.980403601206094
16693,572851.9631670513,31.0,572882.9631670513,3,0,0,2,0,0,1,0,6,0,0,2,14,20,280,1.196890043717758,1.0525909127200452,23.29869639295623
16694,572882.9631670513,31.0,572913.9631670513,2,0,0,1,1,0,2,0,6,0,0,2,14,50,270,0.9526970921112532,1.1619158179919624,12.989194144276748
16695,572913.9631670513,32.63689049403183,572946.6000575454,0,0,0,1,2,0,3,0,6,0,0,2,14,0,270,1.0428152383776959,0.909971909989457,23.297454375373068
16696,572946.6000575454,31.593614222947508,572978.1936717683,2,0,0,0,0,0,3,1,6,0,0,2,14,50,270,0.900332546768267,0.9578523511375355,20.520798430258864
16697,572978.1936717683,31.11745354847517,573009.3111253168,1,0,0,1,0,0,4,0,6,0,0,2,14,0,280,0.871431235171639,1.0370912620472221,24.511096285355187
16698,573009.3111253168,33.01468403451145,573042.3258093513,0,0,0,1,0,0,0,4,5,0,0,2,14,20,260,0.8800303857565679,0.887225522238091,23.491868175364807
16699,573042.3258093513,36.987032572738826,573079.312841924,1,0,0,2,0,0,3,0,6,0,0,2,14,0,280,0.917335250553508,0.8220401983184642,38.84249829158052
16700,573079.312841924,31.564900477067567,573110.8777424011,0,0,0,1,0,0,5,0,6,0,0,2,14,50,250,0.952671903084213,1.0315093120627445,27.41320727828173
16701,573110.8777424011,31.080238729249686,573141.9579811303,1,0,0,1,0,0,1,2,5,0,0,2,14,0,260,1.086974608605748,1.0543640950774076,25.786069822291488
16702,573141.9579811303,31.0,573172.9579811303,0,0,0,1,0,0,5,0,6,0,0,2,14,20,270,0.855560774295603,1.1733835911010793,18.590900111546144
16703,573172.9579811303,31.06720465014223,573204.0251857805,3,0,0,0,0,1,1,1,6,0,0,2,14,50,250,0.9746320624848677,1.1933025865199798,36.665662725890925
16704,573204.0251857805,32.251755295088515,573236.2769410756,2,0,0,1,0,0,2,1,6,0,0,2,14,20,270,1.0153820895863022,1.0512720520973824,33.862409450350704
16705,573236.2769410756,34.80225876276381,573271.0791998383,2,0,0,1,0,0,2,1,6,0,0,2,14,50,270,1.093187817559145,0.801080300786144,25.20487038619121
16706,573271.0791998383,31.0,573302.0791998383,3,0,0,0,0,0,3,0,6,0,0,2,14,20,280,0.9862594086599239,1.1548110770197237,24.221440525490042
16707,573302.0791998383,31.0,573333.0791998383,5,0,0,0,0,0,1,0,6,0,0,2,14,50,280,1.1010881886773363,1.0944070556710164,16.569772187032207
16708,573333.0791998383,33.16772588540334,573366.2469257237,0,0,0,0,1,0,4,1,6,0,0,2,14,0,260,0.9338114291545141,0.958146502638736,31.600627595755547
16709,573366.2469257237,31.392818237072788,573397.6397439608,0,0,0,2,0,0,3,1,6,0,0,2,14,0,270,1.0853524412488686,0.9800067566734616,21.19427799032644
16710,573397.6397439608,31.0,573428.6397439608,0,0,0,0,0,0,4,1,5,0,0,2,14,0,250,1.1312357527519823,1.0845153723485845,11.967581303766762
16711,573428.6397439608,33.241057975101285,573461.8808019359,2,0,0,0,0,0,4,0,6,0,0,2,14,20,250,1.1700551654933453,0.8426340248755997,12.368539214149223
16712,573461.8808019359,32.72182985744439,573494.6026317934,2,0,0,1,0,0,2,1,6,0,0,2,14,50,250,1.1465611153670232,0.9708768339067135,29.92483268286119
16713,573494.6026317934,31.0,573525.6026317934,1,0,0,1,1,0,2,1,6,0,0,2,14,50,280,1.072447473909429,1.0915161776345597,10.261496769483538
16714,573525.6026317934,31.0,573556.6026317934,0,0,0,3,1,0,2,0,6,0,0,2,14,0,270,1.1059469696796465,1.0210785982069144,21.58327203020056
16715,573556.6026317934,31.0,573587.6026317934,0,0,0,1,0,0,5,0,6,0,0,2,14,0,250,1.1276940077324733,1.0497875319806746,16.75595331415891
16716,573587.6026317934,31.0,573618.6026317934,3,0,0,0,1,0,1,1,6,0,0,2,14,20,270,0.8934428379800958,1.0439669818885717,23.3765963676869
16717,573618.6026317934,33.966017326456495,573652.5686491198,0,0,0,0,0,0,4,2,6,0,0,2,14,50,260,1.1122952766040002,0.8018165246115413,13.510281361955162
16718,573652.5686491198,33.943748092860915,573686.5123972127,2,0,0,0,0,0,3,1,6,0,0,2,14,20,260,1.030443660176662,0.8120022612823157,21.107246480073343
16719,573686.5123972127,31.22847672936041,573717.740873942,0,0,0,0,0,0,2,3,5,0,0,2,14,0,270,0.8470454210286595,0.9813160106155807,10.944918508285182
16720,573717.740873942,32.08700558019336,573749.8278795222,2,0,0,2,0,0,1,1,6,0,0,2,14,0,280,1.0365454678812405,1.0716016130278134,34.432745046553634
16721,573749.8278795222,31.0,573780.8278795222,1,0,1,1,0,0,2,1,6,0,0,2,14,0,280,1.100804251966928,1.0076884794149485,19.550085885990036
16722,573780.8278795222,32.95771782123484,573813.7855973435,3,0,0,0,0,0,3,0,6,0,0,2,14,20,250,0.832067552697825,1.0048734664351393,34.44301868257678
16723,573813.7855973435,31.0,573844.7855973435,0,0,0,0,1,0,3,2,6,0,0,2,14,20,270,1.0502094255522443,1.0624452774776785,17.98638449311532
16724,573844.7855973435,31.709715248434804,573876.4953125919,3,0,0,0,0,0,2,1,6,0,0,2,14,50,250,1.098801186656254,1.1179831560135103,35.54795604241589
16725,573876.4953125919,32.46770343964454,573908.9630160315,1,0,0,2,0,0,2,1,6,0,0,2,14,20,270,1.0930203678622055,1.0140876633469842,32.13575086794896
16726,573908.9630160315,31.42785464366898,573940.3908706752,1,0,0,2,0,0,2,1,6,0,0,2,14,20,280,0.8003067469497435,0.9655729282337743,17.92789227910135
16727,573940.3908706752,31.0,573971.3908706752,1,0,0,0,0,0,5,0,6,0,0,2,14,50,260,1.0142553510368475,1.1003213672148524,11.236552094399611
16728,573971.3908706752,31.38097165292129,574002.7718423281,3,0,0,0,0,0,2,1,6,0,0,2,14,0,280,1.190834190728137,1.0246241617359189,25.40636296316012
16729,574002.7718423281,31.0,574033.7718423281,1,0,0,0,0,0,2,2,5,0,0,2,14,20,260,1.1892401255013103,1.0537981825309297,16.226331946637877
16730,574033.7718423281,31.0,574064.7718423281,2,0,0,1,0,0,3,0,6,0,0,2,14,50,270,0.8771970094630854,1.1920866480819128,10.902257191665912
16731,574064.7718423281,35.95764458854683,574100.7294869167,1,0,0,0,0,0,3,2,6,0,0,2,14,50,250,0.9442275553375324,0.8622602611105913,37.93133931755146
16732,574100.7294869167,31.0,574131.7294869167,0,0,0,1,0,0,4,0,5,0,0,2,14,0,270,0.9488905997430713,1.177615394610775,23.614278298198975
16733,574131.7294869167,35.263725041178986,574166.9932119579,1,0,0,0,1,0,2,2,6,0,0,2,14,0,270,1.0678194062547273,0.8166210968801406,29.647405658629506
16734,574166.9932119579,31.56884225248359,574198.5620542103,1,0,0,1,0,0,3,1,6,0,0,2,14,0,250,1.0807958799995947,1.0771358873003916,31.362913002132128
16735,574198.5620542103,32.03965322335716,574230.6017074337,0,0,0,0,0,0,5,1,6,0,0,2,14,20,260,0.919790172063201,0.9202698717840649,15.680341538927912
