lote,tiempo_inicio_lote,tiempo_ciclo,tiempo_averia,envase,parison_cm,rebaba_gr,defectos,no_detectados,volumen,espesor
1821,310.1232003,0.1810019233,0,4,26.73205783,3.46049068,2,0,873.0983016,0.7623639375
1821,310.1232003,0.1810019233,0,5,27.04158328,4.773606988,1,0,988.0639502,0.6267054015
1821,310.1232003,0.1810019233,0,6,26.61568658,2.439585945,2,0,1093.89918,0.5335576442
1822,310.3042022,0.196588566,0,1,26.0179097,1.402379457,1,0,1112.265041,0.6144244061
1822,310.3042022,0.196588566,0,2,27.26561167,6.300000759,2,0,1190.39148,0.7019654658
1822,310.3042022,0.196588566,0,3,26.2905817,1.64224497,2,0,1213.507152,0.5715700311
1822,310.3042022,0.196588566,0,4,27.16572951,5.639271106,1,0,1077.988194,0.6207314563
1822,310.3042022,0.196588566,0,5,26.21018889,1.430885669,2,0,908.4805247,0.7697094994
1822,310.3042022,0.196588566,0,6,27.18422506,5.943584372,2,0,1096.91886,0.5885079357
1823,310.5007908,0.1785160549,0,1,27.39496224,6.363100468,2,0,1000.536761,0.5005757437
1823,310.5007908,0.1785160549,0,2,27.47160812,6.448788711,2,0,1139.27709,0.5602114848
1823,310.5007908,0.1785160549,0,3,26.11724185,1.11242826,1,0,1218.832927,0.6517204478
1823,310.5007908,0.1785160549,0,4,26.67437198,3.857417225,2,1,1132.425611,0.5616841864
1823,310.5007908,0.1785160549,0,5,26.09841137,1.551680227,2,0,1022.087841,0.7993488512
1823,310.5007908,0.1785160549,0,6,26.78294592,3.514388684,2,0,1149.15387,0.777950207
1824,310.6793069,0.1900835227,0,1,26.63655798,3.70197945,1,1,1085.031681,0.6773512918
1824,310.6793069,0.1900835227,0,2,26.72329118,3.771584867,2,0,1049.980754,0.7269999513
1824,310.6793069,0.1900835227,0,3,26.08128038,0.446171827,3,0,987.2057339,0.7197592149
1824,310.6793069,0.1900835227,0,4,27.17703997,5.891590993,1,0,861.6035083,0.6072576156
1824,310.6793069,0.1900835227,0,5,26.4427475,2.057014915,3,0,901.852919,0.7124594115
1824,310.6793069,0.1900835227,0,6,27.41224729,6.698189489,2,0,1219.64528,0.7569962079
1825,310.8693904,0.1900771711,0,1,26.31767669,1.453058493,2,0,1064.688923,0.5683906661
1825,310.8693904,0.1900771711,0,2,27.44053328,5.947752308,2,0,1086.479938,0.7447721096
1825,310.8693904,0.1900771711,0,3,26.34633802,1.755240222,3,1,1100.404874,0.768929768
1825,310.8693904,0.1900771711,0,4,27.0686208,4.71977702,2,1,1098.692813,0.7428267247
1825,310.8693904,0.1900771711,0,5,26.88955186,4.63095213,2,0,1170.359435,0.7309169436
1825,310.8693904,0.1900771711,0,6,26.02471338,2.061029303,2,0,1190.356777,0.7570205412
1826,311.0594676,0.1773440638,0,1,26.41909817,1.915045405,2,0,986.0287006,0.5758768843
1826,311.0594676,0.1773440638,0,2,26.92986344,5.172340715,3,0,931.8731871,0.5334940204
1826,311.0594676,0.1773440638,0,3,26.01887226,0.9256879641,2,0,943.0181696,0.7541463192
1826,311.0594676,0.1773440638,0,4,27.12166751,5.603827466,1,0,869.4270597,0.6683002742
1826,311.0594676,0.1773440638,0,5,26.61899582,4.063492134,2,0,875.7100762,0.7070732211
1826,311.0594676,0.1773440638,0,6,26.60267804,4.003704114,2,0,872.712728,0.6735813688
1827,311.2368116,0.1577149964,0,1,26.82264113,4.766139576,0,0,992.1716035,0.6440521668
1827,311.2368116,0.1577149964,0,2,26.82241742,4.466137969,2,1,963.7867122,0.7383236652
1827,311.2368116,0.1577149964,0,3,27.17773139,6.00598995,3,0,1061.947769,0.5067134576
1827,311.2368116,0.1577149964,0,4,27.20030529,5.928339151,2,0,856.0291101,0.7854909138
1827,311.2368116,0.1577149964,0,5,26.82035928,3.083194234,1,0,1070.950183,0.6467956634
1827,311.2368116,0.1577149964,0,6,26.03906588,1.939195939,2,0,921.6305104,0.737045894
1828,311.3945266,0.1585402146,0,1,26.51351869,1.880593349,1,0,1043.513517,0.6368550407
1828,311.3945266,0.1585402146,0,2,26.35038395,2.229423261,2,0,1134.668608,0.7848434523
1828,311.3945266,0.1585402146,0,3,26.2370348,1.667257514,1,0,938.4762496,0.6697997897
1828,311.3945266,0.1585402146,0,4,27.25492843,6.337684734,2,1,861.9574779,0.5451741559
1828,311.3945266,0.1585402146,0,5,26.25944231,1.285366356,1,0,943.1028818,0.6212614315
1828,311.3945266,0.1585402146,0,6,27.37511964,6.81217722,2,0,1122.747059,0.5338060553
1829,311.5530668,0.1883351951,0,1,27.02631243,5.225698433,1,0,990.4997925,0.7885365324
1829,311.5530668,0.1883351951,0,2,26.72152692,2.710359786,2,0,1093.613697,0.7600043144
1829,311.5530668,0.1883351951,0,3,26.38239912,2.210538718,1,0,1236.42103,0.6367560617
1829,311.5530668,0.1883351951,0,4,26.54932657,3.768058441,1,0,990.7774864,0.582323648
1829,311.5530668,0.1883351951,0,5,26.59549216,3.650043012,2,0,1070.425563,0.7837006435
1829,311.5530668,0.1883351951,0,6,27.204831,4.716666926,0,0,998.4206726,0.6120758903
1830,311.741402,0.1620609811,0,1,27.43659743,5.973998907,2,0,1147.794495,0.7764384404
1830,311.741402,0.1620609811,0,2,26.2841682,1.659401196,2,0,1159.809509,0.529829602
1830,311.741402,0.1620609811,0,3,26.29952205,1.247085861,2,0,1014.759131,0.5923919542
1830,311.741402,0.1620609811,0,4,27.04076003,5.213063589,1,0,1099.941099,0.6560255564
1830,311.741402,0.1620609811,0,5,27.23801668,5.912186848,2,0,1115.877279,0.7122022363
1830,311.741402,0.1620609811,0,6,26.35973877,2.191422492,2,0,1058.418643,0.5584511452
1831,311.903463,0.1649288044,0,1,26.29722098,2.473103359,2,0,922.7256855,0.5366920096
1831,311.903463,0.1649288044,0,2,27.30372458,4.837304214,2,0,916.8336756,0.5041526418
1831,311.903463,0.1649288044,0,3,27.41050823,6.193573257,2,0,1052.833439,0.5482263668
1831,311.903463,0.1649288044,0,4,27.05695537,5.318855346,2,0,1176.155029,0.7960071701
1831,311.903463,0.1649288044,0,5,26.16321248,0.7399549463,1,0,948.1238941,0.6602523336
1831,311.903463,0.1649288044,0,6,26.02843034,1.461683004,1,0,1027.257149,0.6835918572
1832,312.0683918,0.1521293618,0,1,26.58093401,3.875583505,2,0,1139.461219,0.7938761216
1832,312.0683918,0.1521293618,0,2,26.77926517,3.77634229,1,0,977.3770218,0.6983492271
1832,312.0683918,0.1521293618,0,3,27.16313327,5.605165828,2,0,902.5997327,0.5829551638
1832,312.0683918,0.1521293618,0,4,26.0229418,0.652005128,2,0,933.3749493,0.5410340823
1832,312.0683918,0.1521293618,0,5,27.21101748,5.320446118,2,0,860.814091,0.5285164381
1832,312.0683918,0.1521293618,0,6,26.44454441,2.898124605,3,0,1024.226593,0.5700467761
1833,312.2205212,0.1926463337,0,1,27.38169225,5.74353579,2,1,1054.583809,0.7126188125
1833,312.2205212,0.1926463337,0,2,26.79733831,3.260053095,2,0,1050.689301,0.7546368711
1833,312.2205212,0.1926463337,0,3,27.22703434,5.787205975,1,0,1012.562148,0.6960009678
1833,312.2205212,0.1926463337,0,4,26.15530953,0.6164028931,1,0,1075.718453,0.6028279994
1833,312.2205212,0.1926463337,0,5,26.6277425,3.931096549,3,0,888.4923436,0.5516859253
1833,312.2205212,0.1926463337,0,6,26.39429286,1.671688624,2,1,1224.875969,0.7373403193
1834,312.4131675,0.1947432387,0,1,27.06603428,4.061639292,1,0,1225.961375,0.6598306733
1834,312.4131675,0.1947432387,0,2,27.1502256,5.370664743,1,0,995.4981664,0.760281046
1834,312.4131675,0.1947432387,0,3,27.24628053,6.010517852,2,0,1107.150805,0.5030553051
1834,312.4131675,0.1947432387,0,4,26.30834262,1.924935103,1,0,1038.495811,0.647682425
1834,312.4131675,0.1947432387,0,5,26.1265145,0.9319761733,2,0,899.6984223,0.592418546
1834,312.4131675,0.1947432387,0,6,26.52433949,3.4384222,1,0,926.5382756,0.6731738669
1835,312.6079107,0.1541912162,0,1,27.40317938,6.170295851,1,0,1134.993871,0.6806410261
1835,312.6079107,0.1541912162,0,2,26.32839194,2.916363915,1,0,898.5024154,0.6545906521
1835,312.6079107,0.1541912162,0,3,26.86990858,4.078849616,1,0,1148.585597,0.6328121403
1835,312.6079107,0.1541912162,0,4,27.3874201,5.479007392,4,0,1115.1597,0.5466232573
1835,312.6079107,0.1541912162,0,5,26.44756405,2.654352726,1,0,969.0869065,0.603515115
1835,312.6079107,0.1541912162,0,6,26.30051882,2.846314089,2,0,983.8732735,0.5074512275
1836,312.762102,0.2039118211,0,1,27.41198989,5.170668877,1,0,984.6275947,0.6199848966
1836,312.762102,0.2039118211,0,2,26.65825206,4.196495835,2,0,1225.733173,0.7628177552
1836,312.762102,0.2039118211,0,3,26.95396246,3.421858824,1,0,859.72385,0.6748073196
1836,312.762102,0.2039118211,0,4,26.47922097,1.901273377,1,0,911.3158731,0.6583155198
1836,312.762102,0.2039118211,0,5,26.21130072,2.300485169,2,0,902.7383203,0.7589213342
1836,312.762102,0.2039118211,0,6,26.11055203,2.299394695,2,0,1048.169701,0.7178441752
1837,312.9660138,0.1675080758,0,1,26.70070938,3.24994829,2,0,927.3171403,0.7982067462
1837,312.9660138,0.1675080758,0,2,27.30821445,4.961096656,2,0,1228.20792,0.5477610828
1837,312.9660138,0.1675080758,0,3,26.55232412,2.934671032,2,0,1078.446594,0.7434602257
1837,312.9660138,0.1675080758,0,4,26.14252061,1.295106523,1,0,1214.176492,0.657567629
1837,312.9660138,0.1675080758,0,5,26.90409905,3.399908778,1,0,1107.204389,0.6748736625
1837,312.9660138,0.1675080758,0,6,26.31385067,3.050265675,1,0,937.7357508,0.6336759476
1838,313.1335219,0.1545085264,0,1,26.92941084,4.504015534,1,0,1227.112235,0.6291597354
1838,313.1335219,0.1545085264,0,2,26.035693,0.5419599297,2,0,983.3776843,0.5167031211
1838,313.1335219,0.1545085264,0,3,27.19202592,5.987960776,1,0,1051.369491,0.6411187941
1838,313.1335219,0.1545085264,0,4,27.24682814,5.705823249,1,0,935.9025898,0.6088950381
1838,313.1335219,0.1545085264,0,5,26.39101338,1.917164489,2,0,1166.091014,0.5417960413
1838,313.1335219,0.1545085264,0,6,27.1200755,4.209078835,2,0,854.3466189,0.7982691634
1839,313.2880304,0.1559072412,0,1,27.19794493,4.572609625,2,0,1101.414646,0.5864196449
1839,313.2880304,0.1559072412,0,2,26.35446825,2.93895136,2,0,1135.38319,0.5175605871
1839,313.2880304,0.1559072412,0,3,26.09891507,0.8441169376,1,0,1138.391311,0.6465738268
1839,313.2880304,0.1559072412,0,4,26.94866466,3.479384992,0,1,1004.4577,0.6327174615
1839,313.2880304,0.1559072412,0,5,27.33443346,6.609346078,1,0,972.6191544,0.6416900792
1839,313.2880304,0.1559072412,0,6,27.46374545,6.081382007,4,0,875.0854283,0.5307009569
1840,313.4439376,0.1811438957,0,1,26.30530593,1.3142669,1,0,1012.488395,0.6734435437
1840,313.4439376,0.1811438957,0,2,27.15541968,5.984099353,0,0,999.356351,0.6130333889
1840,313.4439376,0.1811438957,0,3,26.92430586,3.987933846,2,0,1219.90243,0.5171819252
1840,313.4439376,0.1811438957,0,4,26.28982092,1.312295806,2,1,1010.648941,0.5143608366
1840,313.4439376,0.1811438957,0,5,26.13658546,1.959796911,2,1,944.8434828,0.5829118398
1840,313.4439376,0.1811438957,0,6,26.60022197,2.856722929,1,0,915.5392577,0.6940369093
1841,313.6250815,0.1505250072,0,1,27.25761722,4.66910367,2,0,855.9028804,0.5476166087
1841,313.6250815,0.1505250072,0,2,26.55726744,2.05392732,1,0,1222.350494,0.6729310958
1841,313.6250815,0.1505250072,0,3,26.44207294,2.411069098,1,0,1100.251033,0.6422815989
1841,313.6250815,0.1505250072,0,4,27.40690423,6.744464563,2,0,910.4766444,0.7979885378
1841,313.6250815,0.1505250072,0,5,26.24111392,1.872481837,2,0,1085.908708,0.7948891122
1841,313.6250815,0.1505250072,0,6,26.13970161,0.8553701188,0,0,1008.478421,0.6837439824
1842,313.7756065,0.185372121,0,1,26.8684074,3.764124581,2,0,1085.689152,0.7919308711
1842,313.7756065,0.185372121,0,2,26.50711324,3.249826067,1,0,1112.809289,0.6589126898
1842,313.7756065,0.185372121,0,3,26.51420025,2.426261787,1,0,969.842,0.6346624241
1842,313.7756065,0.185372121,0,4,27.39510633,5.109910129,1,0,994.7027999,0.7618835897
1842,313.7756065,0.185372121,0,5,26.22036134,2.702094059,1,1,879.0417796,0.6995575265
1842,313.7756065,0.185372121,0,6,27.03330955,4.61971427,1,0,1002.678538,0.6384520387
1843,313.9609787,0.170643123,0,1,26.69556281,4.204770717,2,0,1168.955934,0.5896235657
1843,313.9609787,0.170643123,0,2,26.26056516,2.364436598,2,0,1221.324852,0.5278712274
1843,313.9609787,0.170643123,0,3,26.15472024,2.538313368,2,0,1165.010967,0.720312074
1843,313.9609787,0.170643123,0,4,26.47959817,3.65771183,2,0,1108.183609,0.7530342979
1843,313.9609787,0.170643123,0,5,27.12352814,4.516098861,2,0,1110.346217,0.5367366798
1843,313.9609787,0.170643123,0,6,26.42370333,3.369309633,2,0,952.9529582,0.58061772
1844,314.1316218,0.1717992512,0,1,27.14923693,5.18536373,2,0,1050.068842,0.6995949809
1844,314.1316218,0.1717992512,0,2,26.81100913,4.428150566,2,0,1097.202187,0.5132126633
1844,314.1316218,0.1717992512,0,3,26.87406101,4.787578166,1,0,991.8199657,0.7537372202
1844,314.1316218,0.1717992512,0,4,27.42741683,6.263615786,2,0,929.7818533,0.5394563764
1844,314.1316218,0.1717992512,0,5,27.01220359,4.090035634,1,0,1050.516137,0.6788571673
1844,314.1316218,0.1717992512,0,6,26.97398106,3.608048918,2,0,1156.151541,0.5724623734
1845,314.303421,0.159904454,0,1,26.80475493,3.492923999,2,0,920.8084917,0.5709661364
1845,314.303421,0.159904454,0,2,27.41977388,6.273033838,0,0,990.5971469,0.660815537
1845,314.303421,0.159904454,0,3,27.47509929,6.165859311,1,0,970.1194087,0.6320052826
1845,314.303421,0.159904454,0,4,26.21000091,2.145915025,1,0,1175.758881,0.6373424971
1845,314.303421,0.159904454,0,5,26.47369852,2.092486895,1,0,1040.858126,0.6979058129
1845,314.303421,0.159904454,0,6,26.61650693,3.1510413,2,0,1119.816712,0.5467166543
1846,314.4633255,0.1744606765,0,1,27.24738198,4.946123635,1,0,952.7448576,0.6606655194
1846,314.4633255,0.1744606765,0,2,26.76106534,4.272058019,2,0,1046.597477,0.5481781554
1846,314.4633255,0.1744606765,0,3,27.36846092,6.782949493,2,0,878.0201771,0.7030885453
1846,314.4633255,0.1744606765,0,4,27.34435209,5.798179836,3,0,937.0420791,0.7839027157
1846,314.4633255,0.1744606765,0,5,26.47008045,3.243353222,2,0,1049.038536,0.7740292699
1846,314.4633255,0.1744606765,0,6,27.03992157,5.462917603,2,0,1060.402863,0.7707542972
1847,314.6377862,0.1625758594,0,1,27.21887212,4.945901817,1,0,1123.5269,0.6454119259
1847,314.6377862,0.1625758594,0,2,27.39040436,6.7451595,3,0,1036.566697,0.5234638418
1847,314.6377862,0.1625758594,0,3,26.94318165,4.809625562,1,0,874.7692451,0.6651496054
1847,314.6377862,0.1625758594,0,4,27.31344095,4.653054435,1,0,923.6968976,0.6614060725
1847,314.6377862,0.1625758594,0,5,27.12195014,5.708771307,1,0,871.8667157,0.6254127694
1847,314.6377862,0.1625758594,0,6,26.53983318,2.053131152,3,0,1223.788902,0.5529911395
1848,314.800362,0.167157636,0,1,26.30251655,3.013257942,1,1,1063.223305,0.6519584319
1848,314.800362,0.167157636,0,2,26.45696637,2.095732179,2,0,1063.464192,0.537236863
1848,314.800362,0.167157636,0,3,26.28400554,1.048643901,1,1,1182.374699,0.6188376981
1848,314.800362,0.167157636,0,4,26.15902616,1.078440448,2,0,1216.455771,0.5441637042
1848,314.800362,0.167157636,0,5,27.33043436,5.075921961,2,0,872.1758484,0.579144653
1848,314.800362,0.167157636,0,6,26.32915685,2.159612722,2,0,943.0318394,0.5537874069
1849,314.9675197,0.1897708089,0,1,26.04146509,0.2731273376,2,0,953.1613552,0.7224023193
1849,314.9675197,0.1897708089,0,2,26.8943011,4.948789495,3,0,1228.403608,0.5853753739
1849,314.9675197,0.1897708089,0,3,26.87542766,4.711972466,1,0,1086.392268,0.6424264604
1849,314.9675197,0.1897708089,0,4,26.33750457,2.152284556,2,0,1020.530152,0.762352909
1849,314.9675197,0.1897708089,0,5,27.25152787,5.34865159,3,0,870.0493466,0.7027876268
1849,314.9675197,0.1897708089,0,6,26.15443795,0.7775071863,2,0,1042.476689,0.5004396248
1850,315.1572905,0.1466261834,0,1,26.1959039,2.64101436,2,0,1075.275944,0.7769368458
1850,315.1572905,0.1466261834,0,2,26.68519858,2.784089936,1,0,1016.508768,0.6042838205
1850,315.1572905,0.1466261834,0,3,26.61189089,3.760629314,2,1,980.7936414,0.541808432
1850,315.1572905,0.1466261834,0,4,27.29539562,5.012331868,1,1,1036.617083,0.6786547109
1850,315.1572905,0.1466261834,0,5,27.13107231,5.541378909,1,0,953.2786645,0.6542421369
1850,315.1572905,0.1466261834,0,6,26.54640757,2.308394742,2,0,1025.422684,0.5358677751
1851,315.3039166,0.1793412866,0,1,27.07250996,4.720562619,2,0,986.6339166,0.505854958
1851,315.3039166,0.1793412866,0,2,27.25251452,4.82109868,2,0,969.6480289,0.7843356677
1851,315.3039166,0.1793412866,0,3,27.23984058,4.672626047,2,0,1193.997007,0.7461092956
1851,315.3039166,0.1793412866,0,4,27.46421818,5.191008243,2,0,1107.450325,0.7453861594
1851,315.3039166,0.1793412866,0,5,27.22876457,5.85643002,2,0,1126.712186,0.753620419
1851,315.3039166,0.1793412866,0,6,27.37796249,5.953373406,2,0,1222.058536,0.7285243968
1852,315.4832579,0.152526211,0,1,26.06788367,0.928190215,1,1,1105.305311,0.6704306472
1852,315.4832579,0.152526211,0,2,26.4597613,2.610616501,1,0,1215.756144,0.6857135812
1852,315.4832579,0.152526211,0,3,26.92580262,5.218743794,2,1,1058.314444,0.5076902548
1852,315.4832579,0.152526211,0,4,26.04530946,2.056830374,2,0,874.0469233,0.7808466956
1852,315.4832579,0.152526211,0,5,26.86361536,3.275632528,1,0,949.790698,0.6059133087
1852,315.4832579,0.152526211,0,6,27.26477947,5.176040576,2,1,877.9896538,0.7459686563
1853,315.6357841,0.1725225897,0,1,26.75648143,4.04172191,2,0,1067.638784,0.7831211901
1853,315.6357841,0.1725225897,0,2,26.96051383,4.302028613,2,0,1023.286787,0.7960991763
1853,315.6357841,0.1725225897,0,3,27.11712826,4.398064772,4,0,905.288331,0.7810957218
1853,315.6357841,0.1725225897,0,4,26.81891145,4.372593784,1,0,1178.906661,0.6506849338
1853,315.6357841,0.1725225897,0,5,27.07048019,5.721595951,2,0,933.9005466,0.5351903051
1853,315.6357841,0.1725225897,0,6,26.85037466,4.795975888,1,0,1122.725936,0.6377660139
1854,315.8083067,0.1881154149,0,1,27.40606868,5.287104095,1,0,1198.893872,0.6856467613
1854,315.8083067,0.1881154149,0,2,26.93000246,5.061863196,1,0,1014.868254,0.6920985975
1854,315.8083067,0.1881154149,0,3,26.82726027,4.172177734,2,0,1072.346187,0.5331967633
1854,315.8083067,0.1881154149,0,4,27.22400138,5.094243895,2,0,1136.287844,0.5172618866
1854,315.8083067,0.1881154149,0,5,26.0859176,1.784831166,1,0,1079.257378,0.6734488899
1854,315.8083067,0.1881154149,0,6,26.1934051,1.099885311,2,0,865.6167664,0.5824676346
1855,315.9964221,0.1968314054,0,1,26.14554102,1.393986708,2,0,1194.39284,0.5651617093
1855,315.9964221,0.1968314054,0,2,26.03190087,1.693961354,2,0,1061.852127,0.6043664124
1855,315.9964221,0.1968314054,0,3,26.15442781,1.099009961,1,0,996.0381871,0.7184688783
1855,315.9964221,0.1968314054,0,4,27.19242088,5.412194621,1,1,1049.262283,0.6463817029
1855,315.9964221,0.1968314054,0,5,26.74289709,3.222142792,2,0,1196.09758,0.7056111168
1855,315.9964221,0.1968314054,0,6,27.01918304,4.770780158,2,0,1091.501857,0.7482357773
1856,316.1932536,0.1814024974,0,1,26.24620427,1.94145398,1,0,961.9007924,0.6771353485
1856,316.1932536,0.1814024974,0,2,26.52936915,3.529110482,2,1,1027.959519,0.7661118929
1856,316.1932536,0.1814024974,0,3,26.91448338,3.396626557,2,0,898.1899105,0.7886276317
1856,316.1932536,0.1814024974,0,4,27.26185009,5.797228029,2,0,1195.503437,0.5660830328
1856,316.1932536,0.1814024974,0,5,27.4151872,6.472755021,2,0,1081.979224,0.7633496933
1856,316.1932536,0.1814024974,0,6,27.2914569,5.551781385,2,0,1188.332161,0.5496743027
1857,316.3746561,0.1900632864,0,1,26.43413575,2.413634738,2,0,1187.417483,0.7837489361
1857,316.3746561,0.1900632864,0,2,26.10776224,2.345858388,2,1,1246.557073,0.7824311457
1857,316.3746561,0.1900632864,0,3,26.7537637,4.308099276,1,0,1184.817593,0.6726424936
1857,316.3746561,0.1900632864,0,4,26.47268509,1.800075139,2,1,1099.911696,0.594720026
1857,316.3746561,0.1900632864,0,5,26.46112755,1.958855709,2,0,1115.932628,0.7377191063
1857,316.3746561,0.1900632864,0,6,26.01032047,1.540372485,2,1,1136.143043,0.7453012185
1858,316.5647193,0.1532800313,0,1,26.34945328,2.747360226,1,0,1239.226276,0.6435436139
1858,316.5647193,0.1532800313,0,2,26.27741665,1.513845214,2,0,921.0751143,0.766326219
1858,316.5647193,0.1532800313,0,3,27.46449604,5.281545654,2,0,1232.895598,0.5986983719
1858,316.5647193,0.1532800313,0,4,27.04204718,5.408106386,2,0,1092.807629,0.5439572461
1858,316.5647193,0.1532800313,0,5,26.69456627,4.380007679,2,0,1070.075668,0.5266884442
1858,316.5647193,0.1532800313,0,6,26.16410255,2.396551154,0,0,998.4319578,0.6145810766
1859,316.7179994,0.1812462533,0,1,27.36142435,6.124049427,1,0,1103.632684,0.6520282926
1859,316.7179994,0.1812462533,0,2,26.7472306,4.266323125,2,0,1202.423256,0.7181769503
1859,316.7179994,0.1812462533,0,3,26.55230469,2.391387059,3,1,1130.99256,0.6298065926
1859,316.7179994,0.1812462533,0,4,26.41117683,2.946242362,2,0,1078.129865,0.782337955
1859,316.7179994,0.1812462533,0,5,27.21049226,5.341964321,1,0,863.5227738,0.6148481514
1859,316.7179994,0.1812462533,0,6,27.47641262,5.529402994,2,0,974.5336761,0.5733184406
1860,316.8992456,0.1437289967,0,1,27.38962173,6.406345582,1,0,1235.850539,0.6266249719
1860,316.8992456,0.1437289967,0,2,26.42754576,1.919911079,1,0,998.2375723,0.7719964935
1860,316.8992456,0.1437289967,0,3,26.55985771,2.186492868,1,0,1080.298773,0.6203812734
1860,316.8992456,0.1437289967,0,4,26.82953524,4.142766225,1,0,1153.205565,0.6978311215
1860,316.8992456,0.1437289967,0,5,26.71030903,3.462927269,2,0,1050.208651,0.537074751
1860,316.8992456,0.1437289967,0,6,26.61641943,3.246867493,2,0,1017.173098,0.7462269995
1861,317.0429746,0.1863537258,0,1,27.11056468,4.339631767,2,0,875.203797,0.5580911899
1861,317.0429746,0.1863537258,0,2,26.7643679,4.121719028,2,0,1100.078832,0.6797219266
1861,317.0429746,0.1863537258,0,3,27.41353918,5.770624724,1,0,1179.067342,0.6706709369
1861,317.0429746,0.1863537258,0,4,26.77599085,3.970610021,2,0,1085.197013,0.5534523888
1861,317.0429746,0.1863537258,0,5,26.57934744,2.698053497,1,0,1238.283756,0.6457076381
1861,317.0429746,0.1863537258,0,6,27.02353837,4.863479815,1,0,1214.034345,0.6542957259
1862,317.2293283,0.2032615076,0,1,26.78151832,2.941341285,2,0,1148.349645,0.7024688539
1862,317.2293283,0.2032615076,0,2,27.43283121,6.145368333,2,0,1011.77439,0.7697550048
1862,317.2293283,0.2032615076,0,3,27.31771303,5.318736494,2,1,1190.109842,0.655612311
1862,317.2293283,0.2032615076,0,4,26.0243896,0.6883331131,2,0,1166.99801,0.7594168664
1862,317.2293283,0.2032615076,0,5,26.48261044,2.78765278,2,0,1121.261819,0.5049931224
1862,317.2293283,0.2032615076,0,6,27.469002,6.325236305,1,0,1126.043909,0.6753309304
1863,317.4325899,0.1516496075,0,1,26.06316176,1.069566519,2,0,1197.894917,0.7049603751
1863,317.4325899,0.1516496075,0,2,27.04448689,5.509868333,2,0,927.7764321,0.711191212
1863,317.4325899,0.1516496075,0,3,26.80600577,4.475231676,2,0,1115.126542,0.7131467908
1863,317.4325899,0.1516496075,0,4,26.45864771,3.289827402,2,1,1201.783278,0.5826856567
1863,317.4325899,0.1516496075,0,5,26.81144392,4.564469216,2,0,1096.696953,0.5722581582
1863,317.4325899,0.1516496075,0,6,26.33135541,2.025529063,3,0,1179.37316,0.5790135979
1864,317.5842395,0.1619752634,0,1,26.86450062,3.435124096,2,0,1105.254328,0.7286264771
1864,317.5842395,0.1619752634,0,2,27.31885497,5.518164648,2,0,1073.200048,0.7716241461
1864,317.5842395,0.1619752634,0,3,27.27787332,5.131999051,0,0,996.8913666,0.6922627441
1864,317.5842395,0.1619752634,0,4,27.28025383,5.109771335,3,0,1196.718292,0.7951272329
1864,317.5842395,0.1619752634,0,5,26.43073996,2.830845009,2,0,1178.417747,0.7574073347
1864,317.5842395,0.1619752634,0,6,26.40369093,1.697343291,2,0,1146.648254,0.5172648437
1865,317.7462147,0.1741576895,0,1,27.2626566,5.696031108,2,0,955.4937114,0.7291265217
1865,317.7462147,0.1741576895,0,2,26.14375178,1.856701647,1,0,1159.706979,0.6623787486
1865,317.7462147,0.1741576895,0,3,26.8746871,4.250999604,2,0,891.6259871,0.7268294271
1865,317.7462147,0.1741576895,0,4,27.38140289,6.662266523,1,0,1018.110791,0.6749818218
1865,317.7462147,0.1741576895,0,5,27.4488173,6.222275109,1,0,1008.117264,0.5156289885
1865,317.7462147,0.1741576895,0,6,26.7439596,2.824513411,2,0,1087.977915,0.7814195693
1866,317.9203724,0.1723103562,0,1,27.39853077,6.181410227,2,0,1090.99457,0.5869971071
1866,317.9203724,0.1723103562,0,2,27.30800876,4.76759325,2,0,981.5930168,0.5325691641
1866,317.9203724,0.1723103562,0,3,26.29693519,2.676000723,3,0,1095.184818,0.7611823167
1866,317.9203724,0.1723103562,0,4,26.95218787,3.70070835,2,0,1186.123552,0.796214603
1866,317.9203724,0.1723103562,0,5,27.17480037,4.342492877,1,0,1008.364695,0.7059571106
1866,317.9203724,0.1723103562,0,6,26.32503144,2.556903924,2,0,1232.724797,0.781221667
1867,318.0926828,0.1572400385,0,1,26.5652372,2.238821463,1,0,938.5295176,0.6616656096
1867,318.0926828,0.1572400385,0,2,27.43129539,6.578273349,2,0,1124.568683,0.773202515
1867,318.0926828,0.1572400385,0,3,26.70056193,3.43224823,1,0,862.7330094,0.620197217
1867,318.0926828,0.1572400385,0,4,27.30010545,6.198093832,2,0,1236.836069,0.5239733024
1867,318.0926828,0.1572400385,0,5,27.49104837,6.614594216,1,0,1041.819976,0.6576429279
1867,318.0926828,0.1572400385,0,6,26.89365765,4.267642702,1,0,1111.586516,0.6755890317
1868,318.2499228,0.1885852118,0,1,27.48227825,5.35555859,2,1,1249.137626,0.717041615
1868,318.2499228,0.1885852118,0,2,27.35136475,4.788227014,3,0,1207.918453,0.767187943
1868,318.2499228,0.1885852118,0,3,26.0407998,1.789056667,2,0,1238.284591,0.7029733933
1868,318.2499228,0.1885852118,0,4,26.05493498,0.3190510417,2,0,1195.479052,0.7057881982
1868,318.2499228,0.1885852118,0,5,26.42694042,3.074128834,2,0,1061.685241,0.7156761579
1868,318.2499228,0.1885852118,0,6,27.00739764,4.370897777,1,0,1195.852055,0.623701377
1869,318.438508,0.1402515466,0,1,26.11202074,1.962121449,2,0,854.453498,0.5669129529
